ID,域,グループ,言語,全著者名,標題,掲載誌名,巻,号,開始ページ,終了ページ,出版年月日,DOI,PubmedID,業績種別,業績詳細種別,査読,責任著者,,IF
57,臨床医学域,整形外科学,jpn,"鎌田,浩史;山澤,文裕",ジュニアアスリートの運動器傷害に対する取り組み(陸上競技) (特集 オリンピックスポーツと運動器医療におけるレガシー),Loco cure = ロコキュア : 運動器領域の医学情報誌,6,1,21,27,2020-02,,,論文,学術雑誌,0,0,,#N/A
57,臨床医学域,整形外科学,jpn,"柳澤洋平;野澤, 大輔;森利雄;山崎正志",ショパール関節脱臼骨折に対し、リング型創外固定器にて早期荷重を行なった1症例,日本整形外科スポーツ医学会雑誌,39,3,298,300,2019-07,,,論文,学術雑誌,1,0,,#N/A
57,臨床医学域,整形外科学,jpn,"渡邉優, 石井朝夫, 酒井晋介, 井伊聡樹, 大山和生, 西根潤, 吉井雄一. ",炎症所見の乏しい慢性再発性多発性骨髄炎の1例. ,日本骨・関節感染症学会雑誌 ,33,3,41,44,2020-03,,,論文,学術雑誌,1,0,,#N/A
57,臨床医学域,整形外科学,jpn,"朝田智之, 柳澤洋平, 野澤大輔, 山崎正志. ",既存インプラントを抜去せずリング型創外固定器の追加により治療した上腕骨骨折・偽関節の3例. ,骨折.,41,3,773,777,2019-06,,,論文,学術雑誌,1,1,,#N/A
57,臨床医学域,整形外科学,jpn,"安部哲哉, 久保田茂希, 藤井賢吾, 三浦紘世, 清水如代, 門根秀樹, 柴尾洋介, 俣木健太朗,熊谷洋, 長島克弥, 野口裕史, 船山徹, 羽田康司, 國府田正雄, 山﨑正志.",重度脊髄障害を呈した胸椎後縦靭帯骨化症に対する手術とHAL®併用療法. ,J.Spine Res. ,10,9,257,261,2019-09,,,論文,学術雑誌,1,1,,#N/A
57,臨床医学域,整形外科学,jpn,"野澤,大輔","新鮮Lisfranc関節脱臼骨折に対する整復固定術 : 関節を固定しない手術療法 (足 若手医師のための経験すべき""領域別""手術講座)",整形外科surgical technique : 手術が見える・わかる専門誌,9,6,714,721,2019-12,,,論文,学術雑誌,0,0,,#N/A
57,臨床医学域,整形外科学,jpn,"船山, 徹;辰村, 正紀;藤井, 賢吾;山崎, 正志",新鮮骨粗鬆症性椎体骨折に対する最適な初期治療法確立に向けた研究 (2018年度 日本骨粗鬆症学会 研究奨励賞),日本骨粗鬆症学会雑誌 = The journal of Japan Osteoporosis Society,5,3,478,480,2019-08,,,論文,学術雑誌,0,0,,#N/A
57,臨床医学域,整形外科学,jpn,"久保田, 茂希;門根, 秀樹;清水, 如代;安部, 哲哉;国府田, 正雄;山崎, 正志",靭帯骨化症に対するロボットリハビリテーション,脊椎脊髄ジャーナル ,33,2,151,160,2020-02,,,論文,学術雑誌,0,0,,#N/A
57,臨床医学域,整形外科学,jpn,"黒木崇子, 塚越祐太, 辰村正紀, 木村高志.",水泳中の心肺停止をAEDにて救命し得た1例. ,水と健康医学研究会誌. ,21,1,23,31,2019-04,,,論文,学術雑誌,1,0,,#N/A
57,臨床医学域,整形外科学,jpn,"田中利和, 小川健, 内田亘, 深井諒介, 落合直之. ",前腕回内外時の尺骨腱溝における尺側手根伸筋腱の動態　腱鞘炎患者と健常者の比較. ,日手会誌. ,36,2,33,36,2019-11,,,論文,学術雑誌,1,0,,#N/A
57,臨床医学域,整形外科学,jpn,"松井智裕, 熊井司, 宮本拓馬, 福田直子, 田中康仁, 西野衆文, 林光俊",全日本バレーボールチームにおけるメディカルチェック　足部・足関節外傷・障害の予防にどう関わることができるか. ,日本足の外科学会雑誌.,40,1,164,168,2019-08,,,論文,学術雑誌,1,0,,#N/A
57,臨床医学域,整形外科学,jpn,"田原圭太郎;鎌田, 浩史",第 17 回世界陸上競技選手権大会帯同報告,公益財団法人日本陸上競技連盟 陸上競技研究紀要,15,,307,309,2020-03,https://www.jaaf.or.jp/pdf/about/publish/2019/2019_6-3.pdf,,論文,学術雑誌,0,0,,#N/A
57,臨床医学域,整形外科学,jpn,田中健太;鎌田浩史;真鍋知宏,第 23 回アジア陸上競技選手権大会帯同報告,公益財団法人日本陸上競技連盟 陸上競技研究紀要,15,,304,306,2020-03,https://www.jaaf.or.jp/pdf/about/publish/2019/2019_6-2.pdf,,論文,学術雑誌,0,0,,#N/A
57,臨床医学域,整形外科学,jpn,"田原, 圭太郎;鎌田, 浩史",第4回 IAAF 世界リレー大会帯同報告,公益財団法人日本陸上競技連盟 陸上競技研究紀要,15,,312,313,2020-03,,,論文,学術雑誌,0,0,,#N/A
57,臨床医学域,整形外科学,jpn,"小川佳士, 野澤大輔, 山崎正志. ",長腓骨筋腱断裂と著しい骨片転位を伴ったos peroneum骨折の1例. ,関東整形災害外科学会雑誌.,50,3,165,169,2019-06,,,論文,学術雑誌,1,1,,#N/A
57,臨床医学域,整形外科学,jpn,"鎌田,浩史",発育期のスポーツ外傷・障害治療中のトレーニング (特集 発育期のスポーツ外傷・障害とその予防),子どもと発育発達,17,3,137,140,2019-10,,,論文,学術雑誌,0,0,,#N/A
57,臨床医学域,整形外科学,jpn,"落合史, 大山和生, 西野衆文，山﨑正志．",非高齢女性に発症した大腿骨頚部不顕性骨折の4例．,関東整形災害外科学会雑誌.,50,6,384,390,2019-12,,,論文,学術雑誌,1,1,,#N/A
57,臨床医学域,整形外科学,jpn,"鎌田,浩史;山澤,文裕",陸上競技におけるジュニアアスリートサポート (第29回日本臨床スポーツ医学会 学術集会) -- (シンポジウム 次世代を担うジュニア選手へのメディカルサポート),日本臨床スポーツ医学会誌,27,3,375,380,2019-08,,,論文,学術雑誌,0,0,,#N/A
57,臨床医学域,整形外科学,jpn,"安羅有紀;鎌田, 浩史;中嶋, 耕平;喜多村, 祐里;奥平, 修三;奥脇, 透;半谷, 美夏;福田, 直子;西田, 雄亮;中田, 研;祖父江, 友孝",陸上短距離 (100・200m) 強化指定選手における国立スポーツ科学センターのメディカルチェックでみられたスポーツ外傷・障害について,公益財団法人日本陸上競技連盟 陸上競技研究紀要,15,,317,320,2020-03,https://www.jaaf.or.jp/pdf/about/publish/2019/2019_6-7.pdf,,論文,学術雑誌,0,0,,#N/A
57,臨床医学域,整形外科学,jpn,"十時靖和, 吉井雄一, 酒井晋介, 石井朝夫. ",橈骨遠位端骨折における掌側ロッキングプレートの遠位スクリュー長と矯正損失の関連. ,日本手外科学会雑誌. ,35,6,1184,1187,2019-04,,,論文,学術雑誌,1,0,,#N/A
57,臨床医学域,整形外科学,jpn,"中川隆嶺, 西野 衆文, 佐藤 康介, 山崎 正志. ",鼡径部痛・歩行困難を主訴とした中枢型下肢深部静脈血栓症の妊婦の1例．,関東整形災害外科学会雑誌,50,6,397,400,2019-12,,,論文,学術雑誌,1,1,,#N/A
58,臨床医学域,リハビリテーション部,jpn,"鈴木, 康裕;鈴木, 浩明;矢藤, 繁;岩﨑, 仁;江口, 清;羽田, 康司;島野, 仁","2型糖尿病患者における糖・脂質代謝および体組成,筋力,筋持久力に及ぼすベルト電極式骨格筋電気刺激療法の中期的効果",物理療法科学,26,,50,60,2019-08,,,論文,学術雑誌,1,1,,#N/A
58,臨床医学域,リハビリテーション部,jpn,"鈴木, 康裕; 中田, 由夫; 清水, 如代; 田邉, 裕基; 新井, 良輔; 羽田, 康司",ボートレーサーの年齢，性別，体重および動的バランス能力と競技成績の関連―横断的調査による検討―,運動疫学研究,21,1,38,46,2019,10.24804/ree.21.38,,論文,学術雑誌,1,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,jpn,"Nitta S, Kawai K, Kimura T, Kawahara T, Kandori S, Hoshi A, Kojima T, Nishiyama H.","
Predictors of venous thromboembolism development before and during chemotherapy for advanced germ cell tumor.",Jpn J Clin Oncol.,50,3,338,343,2020-03,doi: 10.1093/jjco/hyz177.,32037439,論文,学術雑誌,1,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,jpn,"Kimura, Tomokazu; Nishiyama, Hiroyuki","[Ⅲ.Topics of Bladder Cancer Treatment of New ""Reiwa"" Era]",Gan to kagaku ryoho. Cancer & chemotherapy,47,1,30,37,2020-01,,32381859,論文,学術雑誌,1,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,jpn,"Imai, Kazuto;Negoro, Hiromitsu;Takashima, Yasushi;Goto, Takayuki;Sawada, Atsuro;Akamatsu, Shusuke;Saito, Ryoichi;Kobayashi, Takashi;Yamasaki, Toshinari;Inoue, Takahiro;Ogawa, Osamu",[Post-Operative Urethral Stricture after Holmium Laser Enucleation of the Prostate],Hinyokika kiyo. Acta urologica Japonica,65,11,445,449,2019-11,10.14989/ActaUrolJap_65_11_445,31902176,論文,学術雑誌,1,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,jpn,木村友和、岡田奈緒美,【希少癌に備える-いざという時のための基礎知識】Variantタイプ膀胱癌,泌尿器Care&Cure Uro-Lo,24,3,35 ,36,2019-06,,,論文,学術雑誌,1,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,jpn,"南雲 義之、小島 崇宏, 西山 博之",3)  Nectin-4-ADC ―Enfortumab vedotin ―特集：新規抗悪性腫瘍薬の開発　新規抗体薬,臨床泌尿器科,73,11,842 ,845,2019-10,doi: 10.11477/mf.1413206737,,論文,学術雑誌,0,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,eng,"Mishima, Saori;Taniguchi, Hiroya;Akagi, Kiwamu;Baba, Eishi;Fujiwara, Yutaka;Hirasawa, Akira;Ikeda, Masafumi;Maeda, Osamu;Muro, Kei;Nishihara, Hiroshi;Nishiyama, Hiroyki;Takano, Tadao;Tsuchihara, Katsuya;Yatabe, Yasushi;Kodera, Yasuhiro;Yoshino, Takayuki","Japan Society of Clinical Oncology provisional clinical opinion for the diagnosis and use of immunotherapy in patients with deficient DNA mismatch repair tumors, cooperated by Japanese Society of Medical Oncology, First Edition",International journal of clinical oncology ,25,2,217,239,2020-02,10.1007/s10147-019-01498-8,31286289,論文,学術雑誌,1,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,eng,"Uchida, Masahiro;Iida, Shuichi;Hoshi, Kazuhiko;Kojo, Kosuke;Tsuchiya, Haruki;Yamasaki, Kazumitsu;Miyazaki, Jun;Iwamoto, Teruaki",Laparoscopy‐assisted vasovasostomy for post‐herniorrhaphy vas deferens obstruction,IJU Case Reports,3,2,72,75,2020-02,10.1002/iju5.12150,32743475,論文,学術雑誌,1,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,eng,"Yamasaki, Kazumitsu; Uchida, Masahiro; Nishijima, Yukiko; Hoshi, Akio; Nishiyama, Hiroyuki",Light-guided renal cyst fenestration during laparoscopic ureterocalicostomy in a patient with left ureteropelvic junction obstruction,IJU case reports,3,1,8,11,2020-01,10.1002/iju5.12129,32743455,論文,学術雑誌,1,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,jpn,木村友和、西山博之,Q12　尿路変向術の種類　【まるごと　泌尿器科患者の疑問に答えるＱ＆Ａ】 検査・診断・手術・合併症・副作用,腫瘍内科,24,1,13,18,2019-07,,,論文,学術雑誌,1,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,jpn,"小島, 崇宏;池田　篤史;西山, 博之",ウロビジョンを用いたNMISCの新たなフォローアップ戦略,泌尿器外科,32,4,400,403,2019-05,,,論文,学術雑誌,1,0,,#N/A
59,臨床医学域,腎・泌尿器外科学,jpn,"中島 信幸, 河村 好章, 清水 勇樹, 川上 正能, 花井 一也, 新田 正広, 長谷川 政徳, 星 昭夫, 寺地 敏郎, 宮嶋 哲",限局性前立腺癌に対するロボット支援腹腔鏡下前立腺全摘除術の断端陽性例の検討　腹腔鏡下前立腺全摘除術の経験は断端陽性率に関連するか,Japanese Journal of Endourology,32,2,241,245,2019-09,,,論文,学術雑誌,1,0,,#N/A
60,臨床医学域,眼科学,jpn,"Murakami T, Okamoto F, Sugiura Y, Okamoto Y, Hiraoka T, Oshika T.",Changes in aniseikonia and influencing-factors following successful macula-off retinal detachment surgery.,Sci Rep,9,1,11588,,2019-08,10.1038/s41598-019-48112-5.,,論文,学術雑誌,1,1,,#N/A
60,臨床医学域,眼科学,eng,"Fukuda, Shinichi; Ueno, Yuta; Fujita, Akari; Mori, Haruhiro; Tasaki, Kuniharu; Murakami, Tomoya; Beheregaray, Simone; Oshika, Tetsuro",Comparison of anterior segment and lens biometric measurements in patients with cataract,Graefe's Archive for Clinical and Experimental Ophthalmology,258,1,137,146,2020-01,10.1007/s00417-019-04482-0,31631237,論文,学術雑誌,1,1,,#N/A
60,臨床医学域,眼科学,jpn,"Terada N, Morikawa S, Hitomi S.",Syphilitic uveitis.,Intern Med,58,24,3605,,2019-12,10.2169/internalmedicine.3250-19.,,論文,学術雑誌,1,0,,#N/A
60,臨床医学域,眼科学,jpn,"木下, 雄人;織田, 公貴;森, 洋斉;子島, 良平;南, 慶一郎;宮田, 和典;大鹿, 哲郎",低加入度数分節型眼内レンズ挿入眼における全距離視力,あたらしい眼科,37,2,226,229,2020-02,,,論文,学術雑誌,1,0,,#N/A
60,臨床医学域,眼科学,jpn,"水島, 由紀子;加治, 優一;高橋, 幸輝;宮井, 絢佳;大鹿, 哲郎",乳児の両眼性遷延性角膜上皮欠損を契機に診断された先天性無痛症,眼科臨床紀要,12,12,907,910,2019-12,,,論文,学術雑誌,1,0,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,eng,"Nakayama, Masahiro; Gosho, Masahiko; Adachi, Masahiro; Ii, Rieko; Matsumoto, Shin; Miyamoto, Hidetaka; Hirose, Yuki; Nishimura, Bungo; Tanaka, Shuho; Wada, Tetsuro; Tabuchi, Keiji",The Geriatric Nutritional Risk Index as a Prognostic Factor in Patients with Advanced Head and Neck Cancer,The Laryngoscope,Epub,,,,2020-02,10.1002/lary.28587,32083731,論文,学術雑誌,1,0,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"大政,遥香;小川,郁;神崎,晶;高橋,真理子;佐藤,宏昭;和田,哲郎;川瀬,哲明;内藤,泰;村上,信五;原,晃",Tinnitus handicap inventory 耳鳴苦痛度質問票改訂版の信頼性と妥当性に関する検討,AUDIOLOGY JAPAN,62,6,607,614,2019,10.4295/audiology.62.607,,論文,学術雑誌,1,0,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"田中,秀峰",下垂体病変・傍鞍部病変,日本鼻科学会会誌,58,1,102,103,2019,10.7248/jjrhi.58.102,,論文,学術雑誌,0,0,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"田中, 秀峰",術前プランニングを手術操作へつなぐ,日本耳鼻咽喉科学会会報,123,2,103,109,2020-02,10.3950/jibiinkoka.123.103,,論文,学術雑誌,0,1,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"和田,哲郎;原,晃;佐藤,宏昭;杉原,三郎;鈴木,秀明;鈴鹿,有子;福與,和正;松本,信;井伊,里恵子;宮本,秀高;中山,雅博;廣瀬,由紀;田中,秀峰;西村,文吾;田渕,経司",騒音事業所における防音保護具使用状況,AUDIOLOGY JAPAN,62,5,592,592,2019,10.4295/audiology.62.592,,論文,学術雑誌,0,1,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"廣瀬, 由紀;岡野, 康仁;田渕, 経司",中耳炎に合併したS状静脈洞血栓症の2例,耳鼻と臨床,65,4,106,110,2019-07,10.11334/jibi.65.4_106,,論文,学術雑誌,0,0,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"田渕, 経司;廣瀬, 由紀;中山, 雅博",中頭蓋底再建材料,耳鼻咽喉科臨床,112,11,707,710,2019-11,10.5631/jibirin.112.707,,論文,学術雑誌,1,0,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"大澤,孝太郎;廣瀬,由紀;田渕,経司",当科で経験した ANCA 関連血管炎性中耳炎 (OMAAV) 7 症例,AUDIOLOGY JAPAN,62,5,587,,2019,10.4295/audiology.62.587,,論文,学術雑誌,0,0,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"中山, 雅博;福田　航平;松本　信;井伊　理恵子;宮本　秀高;廣瀬, 由紀;田中, 秀峰;和田　哲郎;田渕　経司",当科における喉頭癌T2N0症例の検討,頭頸部外科,29,2,135,141,2019-10,10.5106/jjshns.29.135,,論文,学術雑誌,0,1,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"西村文吾;田中, 秀峰;中山雅博;大原浩達;福田航平;和田哲郎;原晃",内視鏡補助下に経口的摘出術を施行した副咽頭間隙腫瘍の1例,頭頸部外科,28,3,335,341,2019-04,10.5106/jjshns.28.335,,論文,学術雑誌,1,0,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"田中,秀峰",鼻アレルギー治療の選択 ～舌下免疫療法および経鼻内視鏡手術を交えて～,2019年医報つくば第47号,,,33,35,2020-03,,,論文,学術雑誌,0,0,,#N/A
62,臨床医学域,耳鼻咽喉科・頭頸部外科学,jpn,"中川,隆之;鈴木,元彦;山下,勝;大森,孝一;児玉,悟;小林,正佳;讃岐,徹治;田中,秀峰;花井,信宏;花澤,豊行;物部,寛子;横井,秀則",嗅神経芽細胞腫に対する内視鏡下経鼻手術治療 : 後ろ向き多施設共同試験,日本耳鼻咽喉科学会会報,122,1,79,80,2019,10.3950/jibiinkoka.122.79,,論文,学術雑誌,0,0,,#N/A
63,臨床医学域,顎口腔外科学,eng,"Hiromi, Hirohata;Yanagawa, Toru;Takaoka, Shohei;Yamagata, Kenji;Sasaki, Kaoru;Shibuya, Yoichiro;Uchida, Fumihiko;Fukazawa, Satoshi;Tabuchi, Katsuhiko;Hasegawa, Shogo;Kanno, Naomi Ishibashi;Sekidou, Mitsuru;Bukawa, Hiroki",A small number of residual teeth after the mandibular resection of oral cancer is associated             With titanium reconstruction plate exposure,Clinical and Experimental Dental Research,,,1,7,2019-05,10.1002/cre2.208,31687179,論文,学術雑誌,1,1,,#N/A
63,臨床医学域,顎口腔外科学,eng,"Yoshida, Toshio; Terabe, Takehito; Nagai, Hiroki; Uchida, Fumihiko; Hasegawa, Shogo; Nagao, Toru; Miyabe, Satoru; Ishibashi-Kanno, Naomi; Yamagata, Kenji; Warabi, Eiji; Gosho, Masahiko; Yanagawa, Toru; Bukawa, Hiroki",Association between p62 expression and clinicopathological characteristics in oral leukoplakia,CLINICAL AND EXPERIMENTAL DENTAL RESEARCH,5,4,389,397,2019-08,10.1002/cre2.193,31452949,論文,学術雑誌,1,1,,#N/A
63,臨床医学域,顎口腔外科学,eng,"Yamagata, Kenji; Hirano, Chikako; Kanno, Naomi; Uchida, Fumihiko; Fukuzawa, Satoshi; Yanagawa, Toru; Bukawa, Hiroki",Pulmonary Nodule in a Patient with Oral and Lung Cancer: Cryptococcus Infection,Dentistry journal,7,4,,,2019-10,10.3390/dj7040102,31652805,論文,学術雑誌,1,1,,#N/A
63,臨床医学域,顎口腔外科学,jpn,"武川,寛樹",ヒト組織バイオバンクの今－欧州バイオバンク視察に学ぶ－,Organ Biology,26,1,43,49,2019,,,論文,学術雑誌,1,1,,#N/A
63,臨床医学域,顎口腔外科学,jpn,"金子,真也;山縣,憲司;菅野,直美;内田,文彦;柳川,徹;武川,寛樹",口蓋形成術後に挿管管理を行ったStickler症候群の1例,日本口腔科学会雑誌,68,4,283,286,2019,10.11277/stomatology.68.283,,論文,学術雑誌,1,1,,#N/A
